Frame,Time,RMSD
998,48.902,0.743418037891388
999,48.951,0.657057881355286
1000,49,0.608171224594116
1001,49.049,0.743447721004486
1002,49.098,0.874667763710022
1003,49.147,0.718226253986359
1004,49.196,0.672551512718201
1005,49.245,0.637789785861969
1006,49.294,0.79253077507019
1007,49.343,0.863597750663757
1008,49.392,0.823365032672882
1009,49.441,0.755376040935516
1010,49.49,1.01564383506775
1011,49.539,0.986860811710358
1012,49.588,0.944561839103699
1013,49.637,0.859750747680664
1014,49.686,0.966646373271942
1015,49.735,0.906618237495422
1016,49.784,1.00536727905273
1017,49.833,0.941541075706482
1018,49.882,0.928261399269104
1019,49.931,0.79797488451004
1020,49.98,0.761662006378174
1021,50.029,0.820037961006165
1022,50.078,0.975481152534485
1023,50.127,0.951964735984802
1024,50.176,0.936076819896698
1025,50.225,0.918293714523315
1026,50.274,0.916524112224579
1027,50.323,0.870146870613098
1028,50.372,0.778544425964355
1029,50.421,0.892604291439056
1030,50.47,0.970879971981049
1031,50.519,0.91848212480545
1032,50.568,0.996868312358856
1033,50.617,0.955423831939697
1034,50.666,0.892275750637054
1035,50.715,0.957445561885834
1036,50.764,0.908390879631042
1037,50.813,0.814533829689026
1038,50.862,0.883488953113556
1039,50.911,1.00549972057343
1040,50.96,0.937843084335327
1041,51.009,0.825501143932343
1042,51.058,0.837246179580688
1043,51.107,0.792947590351105
1044,51.156,0.76778519153595
1045,51.205,0.752204239368439
1046,51.254,0.846365332603455
1047,51.303,0.81376576423645
1048,51.352,0.766870379447937
1049,51.401,0.786841690540314
1050,51.45,0.74079841375351
1051,51.499,0.808617651462555
1052,51.548,0.747137665748596
1053,51.597,0.851127862930298
1054,51.646,0.787334799766541
1055,51.695,0.652824878692627
1056,51.744,0.726617276668549
1057,51.793,0.873815357685089
1058,51.842,0.863441228866577
1059,51.891,0.952443540096283
1060,51.94,0.76351273059845
1061,51.989,0.800573468208313
1062,52.038,0.871559858322144
1063,52.087,0.8038170337677
1064,52.136,0.819773495197296
1065,52.185,0.836128532886505
1066,52.234,0.70518171787262
1067,52.283,0.97510153055191
1068,52.332,0.840093970298767
1069,52.381,1.02817976474762
1070,52.43,1.01562559604645
1071,52.479,1.21279942989349
1072,52.528,1.05753886699677
1073,52.577,1.19404733181
1074,52.626,0.985489904880524
1075,52.675,1.07039368152618
1076,52.724,1.00434935092926
1077,52.773,1.18124890327454
1078,52.822,1.08320379257202
1079,52.871,1.10084092617035
1080,52.92,0.904431641101837
1081,52.969,0.960159122943878
1082,53.018,1.13439881801605
1083,53.067,0.809491395950317
1084,53.116,1.08794915676117
1085,53.165,0.957780003547668
1086,53.214,1.00854134559631
1087,53.263,0.974056780338287
1088,53.312,0.910075545310974
1089,53.361,0.882562577724457
1090,53.41,0.933141648769379
1091,53.459,0.890007257461548
1092,53.508,0.816231608390808
1093,53.557,0.813279807567596
1094,53.606,0.935190558433533
1095,53.655,0.867254197597504
1096,53.704,0.805625319480896
1097,53.753,0.811071515083313
1098,53.802,0.942355871200562
1099,53.851,0.873405039310455
1100,53.9,0.863585472106934
1101,53.949,0.904444754123688
1102,53.998,1.12895941734314
1103,54.047,0.861435234546661
1104,54.096,0.720201849937439
1105,54.145,0.758347034454346
1106,54.194,0.728464186191559
1107,54.243,0.743818581104279
1108,54.292,0.685001730918884
1109,54.341,0.727698802947998
1110,54.39,0.811468482017517
1111,54.439,0.704304039478302
1112,54.488,0.750999987125397
1113,54.537,0.829667091369629
1114,54.586,0.955668807029724
1115,54.635,0.941121518611908
1116,54.684,1.01279985904694
1117,54.733,0.902359247207642
1118,54.782,0.863822400569916
1119,54.831,1.02189350128174
1120,54.88,0.992075383663177
1121,54.929,0.978499054908752
1122,54.978,1.15005779266357
1123,55.027,0.909087777137756
1124,55.076,0.895299077033997
1125,55.125,0.828181624412537
1126,55.174,0.785411655902863
1127,55.223,0.797736346721649
1128,55.272,0.7466921210289
1129,55.321,0.786071538925171
1130,55.37,0.678089022636414
1131,55.419,0.871610760688782
1132,55.468,0.914026021957397
1133,55.517,0.843097746372223
1134,55.566,0.980394005775452
1135,55.615,0.969545066356659
1136,55.664,0.94777250289917
1137,55.713,0.989587604999542
1138,55.762,0.979870975017548
1139,55.811,0.894089221954346
1140,55.86,0.818555414676666
1141,55.909,0.839274883270264
1142,55.958,0.792436301708221
1143,56.007,0.732311904430389
1144,56.056,0.83421778678894
1145,56.105,0.817782700061798
1146,56.154,0.949726462364197
1147,56.203,0.9173184633255
1148,56.252,0.994602262973785
1149,56.301,0.893945515155792
1150,56.35,0.876165270805359
1151,56.399,0.957161962985992
1152,56.448,0.845022022724152
1153,56.497,1.04731643199921
1154,56.546,1.15434551239014
1155,56.595,1.13452553749084
1156,56.644,0.884580612182617
1157,56.693,1.0280909538269
1158,56.742,1.0084388256073
1159,56.791,0.919319272041321
1160,56.84,0.870932459831238
1161,56.889,0.799460589885712
1162,56.938,0.83183079957962
1163,56.987,1.00433325767517
1164,57.036,1.0565869808197
1165,57.085,1.05612850189209
1166,57.134,0.898961126804352
1167,57.183,0.993804812431335
1168,57.232,0.900768160820007
1169,57.281,0.913243770599365
1170,57.33,0.902284443378448
1171,57.379,0.930983126163483
1172,57.428,0.935582339763641
1173,57.477,0.99952244758606
1174,57.526,0.875961363315582
1175,57.575,0.840069532394409
1176,57.624,0.81425154209137
1177,57.673,0.93587589263916
1178,57.722,0.780708312988281
1179,57.771,0.742678642272949
1180,57.82,0.939500510692596
1181,57.869,0.832753896713257
1182,57.918,0.80457991361618
1183,57.967,0.925018429756165
1184,58.016,0.766569197177887
1185,58.065,0.871789157390594
1186,58.114,0.849839687347412
1187,58.163,0.89552253484726
1188,58.212,0.812598764896393
1189,58.261,0.874685883522034
1190,58.31,0.82617050409317
1191,58.359,1.03029000759125
1192,58.408,0.818401038646698
1193,58.457,0.860675930976868
1194,58.506,0.753918886184692
1195,58.555,0.638597071170807
1196,58.604,0.669657170772552
1197,58.653,0.732606887817383
1198,58.702,0.682650744915009
1199,58.751,0.659111857414246
1200,58.8,0.746605634689331
1201,58.849,0.77599561214447
1202,58.898,0.822787046432495
1203,58.947,0.715448915958405
1204,58.996,0.695859491825104
1205,59.045,0.952084839344025
1206,59.094,0.834082543849945
1207,59.143,0.743498682975769
1208,59.192,0.925249695777893
1209,59.241,0.818242073059082
1210,59.29,0.847525715827942
1211,59.339,0.793036639690399
1212,59.388,0.862600088119507
1213,59.437,0.833042085170746
1214,59.486,0.875388145446777
1215,59.535,1.00834918022156
1216,59.584,0.987327098846436
1217,59.633,0.921718716621399
1218,59.682,0.867044925689697
1219,59.731,0.948584377765656
1220,59.78,0.755794882774353
1221,59.829,0.937763214111328
1222,59.878,1.06156396865845
1223,59.927,1.01508927345276
1224,59.976,0.984371364116669
1225,60.025,1.02768087387085
1226,60.074,0.931543350219727
1227,60.123,0.878934979438782
1228,60.172,0.81350439786911
1229,60.221,0.93281877040863
1230,60.27,0.932510733604431
1231,60.319,0.995862424373627
1232,60.368,1.02150738239288
1233,60.417,0.858447968959808
1234,60.466,0.926520347595215
1235,60.515,0.930962979793549
1236,60.564,0.978985011577606
1237,60.613,0.928308069705963
1238,60.662,0.809987306594849
1239,60.711,0.863224029541016
1240,60.76,0.705830812454224
1241,60.809,0.847477614879608
1242,60.858,0.85935252904892
1243,60.907,0.884492099285126
1244,60.956,0.954508125782013
1245,61.005,0.785336792469025
1246,61.054,0.838869631290436
1247,61.103,0.724331676959991
1248,61.152,0.844505310058594
1249,61.201,0.950191497802734
1250,61.25,0.882287442684174
1251,61.299,0.723280966281891
1252,61.348,0.856473565101624
1253,61.397,0.747174739837646
1254,61.446,0.741009116172791
1255,61.495,0.737908601760864
1256,61.544,0.824176967144012
1257,61.593,0.893788635730743
1258,61.642,0.820854902267456
1259,61.691,0.825158894062042
1260,61.74,0.863617777824402
1261,61.789,0.886489808559418
1262,61.838,0.825541794300079
1263,61.887,0.852818369865417
1264,61.936,0.716184258460999
1265,61.985,0.829284012317657
1266,62.034,0.748862624168396
1267,62.083,0.865583777427673
1268,62.132,0.808224558830261
1269,62.181,0.721179127693176
1270,62.23,0.706862807273865
1271,62.279,0.714482009410858
1272,62.328,0.777669191360474
1273,62.377,0.758719444274902
1274,62.426,0.624498724937439
1275,62.475,0.689242720603943
1276,62.524,0.699283003807068
1277,62.573,0.614779055118561
1278,62.622,0.842135787010193
1279,62.671,0.795863270759583
1280,62.72,0.733291447162628
1281,62.769,0.89160144329071
1282,62.818,0.942175686359406
1283,62.867,0.830854475498199
1284,62.916,0.820424437522888
1285,62.965,0.757509231567383
1286,63.014,0.826386690139771
1287,63.063,0.611975073814392
1288,63.112,0.759169340133667
1289,63.161,0.760017156600952
1290,63.21,0.856376945972443
1291,63.259,0.774254739284515
1292,63.308,0.748168706893921
1293,63.357,0.709765017032623
1294,63.406,0.790514051914215
1295,63.455,0.7597416639328
1296,63.504,0.689770698547363
1297,63.553,0.726049363613129
1298,63.602,0.79033374786377
1299,63.651,0.80214136838913
1300,63.7,0.887500047683716
1301,63.749,0.947645962238312
1302,63.798,0.952970266342163
1303,63.847,0.888957560062408
1304,63.896,0.886263847351074
1305,63.945,0.851762533187866
1306,63.994,0.929597318172455
1307,64.043,0.889878988265991
1308,64.092,0.930571138858795
1309,64.141,0.884484767913818
1310,64.19,0.681159019470215
1311,64.239,0.684307038784027
1312,64.288,0.655680418014526
1313,64.337,0.671339809894562
1314,64.386,0.640694379806519
1315,64.435,0.616917848587036
1316,64.484,0.584453523159027
1317,64.533,0.699572086334229
1318,64.582,0.798224329948425
1319,64.631,0.724417626857758
1320,64.68,0.674865484237671
1321,64.729,0.822704255580902
1322,64.778,0.772311747074127
1323,64.827,0.758927166461945
1324,64.876,0.866857051849365
1325,64.925,0.754751980304718
1326,64.974,0.70795214176178
1327,65.023,0.766455113887787
1328,65.072,0.746925354003906
1329,65.121,0.944226562976837
1330,65.17,0.869964957237244
1331,65.219,0.893273532390594
1332,65.268,0.813334047794342
1333,65.317,0.80357038974762
1334,65.366,0.850064694881439
1335,65.415,0.754960954189301
1336,65.464,0.825280547142029
1337,65.513,0.842862665653229
1338,65.562,0.77340704202652
1339,65.611,0.95246034860611
1340,65.66,0.756213068962097
1341,65.709,0.814271628856659
1342,65.758,0.71077686548233
1343,65.807,0.762439429759979
1344,65.856,0.70677250623703
1345,65.905,0.827542722225189
1346,65.954,0.848719537258148
1347,66.003,0.8442103266716
1348,66.052,0.684244751930237
1349,66.101,0.73447859287262
1350,66.15,0.696987211704254
1351,66.199,0.758400201797485
1352,66.248,0.852816224098206
1353,66.297,0.880947589874268
1354,66.346,0.738100647926331
1355,66.395,0.695028066635132
1356,66.444,0.750120162963867
1357,66.493,0.74315619468689
1358,66.542,0.799042224884033
1359,66.591,0.877523481845856
1360,66.64,0.922258913516998
1361,66.689,0.832153677940369
1362,66.738,0.75689435005188
1363,66.787,0.696079254150391
1364,66.836,0.692674517631531
1365,66.885,0.750018417835236
1366,66.934,0.712367415428162
1367,66.983,0.757945537567139
1368,67.032,0.707214117050171
1369,67.081,0.803582608699799
1370,67.13,0.710258662700653
1371,67.179,0.813935577869415
1372,67.228,0.722367107868195
1373,67.277,0.740434348583221
1374,67.326,0.747193276882172
1375,67.375,0.76442939043045
1376,67.424,0.782326102256775
1377,67.473,0.89484304189682
1378,67.522,0.853286325931549
1379,67.571,0.905960977077484
1380,67.62,0.836442589759827
1381,67.669,0.879945993423462
1382,67.718,0.885575294494629
1383,67.767,0.848482966423035
1384,67.816,0.888993144035339
1385,67.865,0.780358731746674
1386,67.914,0.938728988170624
1387,67.963,0.90124386548996
1388,68.012,0.871874213218689
1389,68.061,0.957410871982574
1390,68.11,0.965272605419159
1391,68.159,1.02514684200287
1392,68.208,1.05327999591827
1393,68.257,0.972592115402222
1394,68.306,0.922312796115875
1395,68.355,1.08567094802856
1396,68.404,1.01871621608734
1397,68.453,0.977701425552368
1398,68.502,0.979019284248352
1399,68.551,0.838751912117004
1400,68.6,0.857506036758423
1401,68.649,0.856864631175995
1402,68.698,0.926949262619019
1403,68.747,0.842945694923401
1404,68.796,0.860670268535614
1405,68.845,0.98285436630249
1406,68.894,0.828908085823059
1407,68.943,0.865850508213043
1408,68.992,0.937751114368439
1409,69.041,0.944204986095428
1410,69.09,0.889453053474426
1411,69.139,0.934499204158783
1412,69.188,0.982230067253113
1413,69.237,1.02253043651581
1414,69.286,1.08067405223846
1415,69.335,1.18368315696716
1416,69.384,0.924500107765198
1417,69.433,0.976064562797546
1418,69.482,0.853723704814911
1419,69.531,0.828622579574585
1420,69.58,0.875149846076965
1421,69.629,0.810531198978424
1422,69.678,0.795599579811096
1423,69.727,0.624507308006287
1424,69.776,0.749803602695465
1425,69.825,0.777704954147339
1426,69.874,0.765403866767883
1427,69.923,0.898632407188416
1428,69.972,0.909720659255981
1429,70.021,0.877794742584229
1430,70.07,0.875286400318146
1431,70.119,1.07003128528595
1432,70.168,0.8908611536026
1433,70.217,0.892821371555328
1434,70.266,0.933133065700531
1435,70.315,0.93720668554306
1436,70.364,0.962454974651337
1437,70.413,0.897146880626678
1438,70.462,0.977750837802887
1439,70.511,0.934598028659821
1440,70.56,1.03944766521454
1441,70.609,0.835089325904846
1442,70.658,0.828040301799774
1443,70.707,0.806680142879486
1444,70.756,0.849678337574005
1445,70.805,0.878601789474487
1446,70.854,0.864151656627655
1447,70.903,0.963355422019958
1448,70.952,0.887480437755585
1449,71.001,0.843289315700531
1450,71.05,0.987049221992493
1451,71.099,0.984393835067749
1452,71.148,0.874508142471313
1453,71.197,0.874571025371552
1454,71.246,0.86404675245285
1455,71.295,0.846665024757385
1456,71.344,0.830370783805847
1457,71.393,0.954998016357422
1458,71.442,0.845572471618652
1459,71.491,0.886549532413483
1460,71.54,0.974020302295685
1461,71.589,0.850035130977631
1462,71.638,0.959177076816559
1463,71.687,0.868369162082672
1464,71.736,0.79753053188324
1465,71.785,0.98770934343338
1466,71.834,0.96216344833374
1467,71.883,1.0037567615509
1468,71.932,0.921240031719208
1469,71.981,0.766542911529541
1470,72.03,0.789403736591339
1471,72.079,0.831640958786011
1472,72.128,0.952202022075653
1473,72.177,0.900642395019531
1474,72.226,0.937503635883331
1475,72.275,0.848034143447876
1476,72.324,0.918833374977112
1477,72.373,0.862134575843811
1478,72.422,0.958212494850159
1479,72.471,0.917584836483002
1480,72.52,0.902559041976929
1481,72.569,0.937801420688629
1482,72.618,0.763908624649048
1483,72.667,0.796910285949707
1484,72.716,0.897635340690613
1485,72.765,0.852582514286041
1486,72.814,0.925271153450012
1487,72.863,0.950449168682098
1488,72.912,0.829453766345978
1489,72.961,0.853472590446472
1490,73.01,0.861344397068024
1491,73.059,0.935125410556793
1492,73.108,1.03343570232391
1493,73.157,0.923584699630737
1494,73.206,0.901566445827484
1495,73.255,0.908265113830566
1496,73.304,0.977191627025604
1497,73.353,0.964706718921661
1498,73.402,1.05812156200409
1499,73.451,1.01444756984711
1500,73.5,0.999838769435883
1501,73.549,1.11491703987122
1502,73.598,1.10636568069458
1503,73.647,1.11626076698303
1504,73.696,1.06915080547333
1505,73.745,0.979534566402435
1506,73.794,1.07480502128601
1507,73.843,0.960308492183685
1508,73.892,0.916658699512482
1509,73.941,1.02138841152191
1510,73.99,1.02071511745453
1511,74.039,0.994391798973083
1512,74.088,0.877091407775879
1513,74.137,1.10983073711395
1514,74.186,0.910720765590668
1515,74.235,0.893011212348938
1516,74.284,0.880303263664246
1517,74.333,0.857456207275391
1518,74.382,0.885566055774689
1519,74.431,0.863007128238678
1520,74.48,0.731767296791077
1521,74.529,0.703504204750061
1522,74.578,0.716136634349823
1523,74.627,0.694542348384857
1524,74.676,0.723110020160675
1525,74.725,0.842872679233551
1526,74.774,0.904145956039429
1527,74.823,0.954312205314636
1528,74.872,0.838682889938354
1529,74.921,1.07379019260406
1530,74.97,0.872636079788208
1531,75.019,0.973404228687286
1532,75.068,0.968980967998505
1533,75.117,0.918339729309082
1534,75.166,1.06285345554352
1535,75.215,0.801663517951965
1536,75.264,0.929505884647369
1537,75.313,0.976723551750183
1538,75.362,0.927464485168457
1539,75.411,0.881214141845703
1540,75.46,0.803442895412445
1541,75.509,0.826400876045227
1542,75.558,0.852621018886566
1543,75.607,0.889685213565826
1544,75.656,0.87413102388382
1545,75.705,0.892213106155396
1546,75.754,0.95109087228775
1547,75.803,0.965722024440765
1548,75.852,0.861286520957947
1549,75.901,0.88367372751236
1550,75.95,0.87552273273468
1551,75.999,1.01695418357849
1552,76.048,0.830311477184296
1553,76.097,0.811355471611023
1554,76.146,0.827957212924957
1555,76.195,1.06773281097412
1556,76.244,0.949462115764618
1557,76.293,0.940978288650513
1558,76.342,1.00547671318054
1559,76.391,0.82643324136734
1560,76.44,0.970989942550659
1561,76.489,0.74716317653656
1562,76.538,0.631879568099976
1563,76.587,0.700414955615997
1564,76.636,0.788181185722351
1565,76.685,0.799820125102997
1566,76.734,0.89503425359726
1567,76.783,0.910636901855469
1568,76.832,0.903887152671814
1569,76.881,0.825208067893982
1570,76.93,0.789853870868683
1571,76.979,0.852647960186005
1572,77.028,0.785029232501984
1573,77.077,0.906747996807098
1574,77.126,0.697926044464111
1575,77.175,0.837264060974121
1576,77.224,0.809220790863037
1577,77.273,0.869592845439911
1578,77.322,0.791865885257721
1579,77.371,0.918904542922974
1580,77.42,0.835903763771057
1581,77.469,0.80983567237854
1582,77.518,0.758285045623779
1583,77.567,0.833546340465546
1584,77.616,0.82202136516571
1585,77.665,0.805737137794495
1586,77.714,0.753886818885803
1587,77.763,0.748024940490723
1588,77.812,0.728791654109955
1589,77.861,0.748378574848175
1590,77.91,0.77611631155014
1591,77.959,0.874618709087372
1592,78.008,0.877909481525421
1593,78.057,0.726041972637177
1594,78.106,0.61844789981842
1595,78.155,0.802375257015228
1596,78.204,0.908316254615784
1597,78.253,0.816098272800446
1598,78.302,0.78911417722702
1599,78.351,0.863834917545319
1600,78.4,0.840662777423859
1601,78.449,0.853428840637207
1602,78.498,0.893853545188904
1603,78.547,0.87830775976181
1604,78.596,0.885762631893158
1605,78.645,0.951712787151337
1606,78.694,0.948174893856049
1607,78.743,0.841191709041595
1608,78.792,0.863514959812164
1609,78.841,0.979373216629028
1610,78.89,0.73892068862915
1611,78.939,0.853788912296295
1612,78.988,0.774497091770172
1613,79.037,0.928540050983429
1614,79.086,0.973600387573242
1615,79.135,0.884881913661957
1616,79.184,0.897501707077026
1617,79.233,0.772049129009247
1618,79.282,0.854537546634674
1619,79.331,0.965451538562775
1620,79.38,0.810846269130707
1621,79.429,0.844858705997467
1622,79.478,0.866406083106995
1623,79.527,0.996001183986664
1624,79.576,0.987695157527924
1625,79.625,0.928585827350616
1626,79.674,0.928514182567596
1627,79.723,0.928451776504517
1628,79.772,0.953446865081787
1629,79.821,1.03356027603149
1630,79.87,0.786589682102203
1631,79.919,0.818691849708557
1632,79.968,0.814385294914246
1633,80.017,0.87839949131012
1634,80.066,0.608931481838226
1635,80.115,0.779365181922913
1636,80.164,0.705357253551483
1637,80.213,0.625233590602875
1638,80.262,0.717162728309631
1639,80.311,0.842476606369019
1640,80.36,0.803961575031281
1641,80.409,0.785020232200623
1642,80.458,0.756856560707092
1643,80.507,0.750855803489685
1644,80.556,0.754427015781403
1645,80.605,0.845146358013153
1646,80.654,0.846750557422638
1647,80.703,0.844713687896729
1648,80.752,0.810148000717163
1649,80.801,0.900429725646973
1650,80.85,0.957495629787445
1651,80.899,1.14110803604126
1652,80.948,1.08821499347687
1653,80.997,1.13317096233368
1654,81.046,0.990393579006195
1655,81.095,0.957949280738831
1656,81.144,0.968080461025238
1657,81.193,0.956226170063019
1658,81.242,1.06263720989227
1659,81.291,0.924829125404358
1660,81.34,1.16255033016205
1661,81.389,1.02397274971008
1662,81.438,1.01864552497864
1663,81.487,1.22104370594025
1664,81.536,1.07122886180878
1665,81.585,0.970524668693542
1666,81.634,0.964093685150146
1667,81.683,0.886761009693146
1668,81.732,0.811091363430023
1669,81.781,0.858392834663391
1670,81.83,0.861795246601105
1671,81.879,0.898573338985443
1672,81.928,0.940512716770172
1673,81.977,0.898005306720734
1674,82.026,0.952178001403809
1675,82.075,0.969002902507782
1676,82.124,0.76173597574234
1677,82.173,0.745335161685944
1678,82.222,0.88264125585556
1679,82.271,0.920177817344666
1680,82.32,0.891323566436768
1681,82.369,0.878057777881622
1682,82.418,0.923065006732941
1683,82.467,0.864587724208832
1684,82.516,0.845143020153046
1685,82.565,0.851260006427765
1686,82.614,0.719767332077026
1687,82.663,0.762415528297424
1688,82.712,0.740545213222504
1689,82.761,0.783872902393341
1690,82.81,0.787673532962799
1691,82.859,0.87669974565506
1692,82.908,0.741551041603088
1693,82.957,0.692274510860443
1694,83.006,0.752014338970184
1695,83.055,0.858837723731995
1696,83.104,0.784660398960114
1697,83.153,0.773404002189636
1698,83.202,0.916710257530212
1699,83.251,0.86005437374115
1700,83.3,0.933200478553772
1701,83.349,0.936037600040436
1702,83.398,0.768605053424835
1703,83.447,0.889070868492126
1704,83.496,0.799981832504272
1705,83.545,0.845376074314117
1706,83.594,0.784288287162781
1707,83.643,0.879831552505493
1708,83.692,0.788282990455627
1709,83.741,0.825043559074402
1710,83.79,0.839270114898682
1711,83.839,0.711188018321991
1712,83.888,0.776111900806427
1713,83.937,0.84154599905014
1714,83.986,0.970110833644867
1715,84.035,1.05780804157257
1716,84.084,1.10849177837372
1717,84.133,1.03287529945374
1718,84.182,0.914848029613495
1719,84.231,0.949938476085663
1720,84.28,0.868380427360535
1721,84.329,0.969541668891907
1722,84.378,0.683825492858887
1723,84.427,0.789457976818085
1724,84.476,0.774685263633728
1725,84.525,0.707422316074371
1726,84.574,0.682318806648254
1727,84.623,0.750497281551361
1728,84.672,0.74926370382309
1729,84.721,0.778708159923553
1730,84.77,0.663843035697937
1731,84.819,0.712342619895935
1732,84.868,0.801982164382935
1733,84.917,1.03187167644501
1734,84.966,0.932441473007202
1735,85.015,0.841016829013824
1736,85.064,0.828864276409149
1737,85.113,0.743593096733093
1738,85.162,0.857001066207886
1739,85.211,1.00747883319855
1740,85.26,0.945056319236755
1741,85.309,0.836021661758423
1742,85.358,0.863421738147736
1743,85.407,0.800202131271362
1744,85.456,0.76772803068161
1745,85.505,0.821020483970642
1746,85.554,0.73929089307785
1747,85.603,0.692492187023163
1748,85.652,0.699862778186798
1749,85.701,0.675867557525635
1750,85.75,0.639343321323395
1751,85.799,0.714593410491943
1752,85.848,0.7581507563591
1753,85.897,0.826698899269104
1754,85.946,0.776194036006927
1755,85.995,0.774717688560486
1756,86.044,0.883504569530487
1757,86.093,0.724853873252869
1758,86.142,0.940786361694336
1759,86.191,0.74670022726059
1760,86.24,0.795928597450256
1761,86.289,0.727378368377686
1762,86.338,0.741359770298004
1763,86.387,0.835848808288574
1764,86.436,0.828794956207275
1765,86.485,0.656254589557648
1766,86.534,0.848064184188843
1767,86.583,0.764637053012848
1768,86.632,0.805636525154114
1769,86.681,0.836267411708832
1770,86.73,0.831331610679626
1771,86.779,0.703510403633118
1772,86.828,0.672507107257843
1773,86.877,0.708789706230164
1774,86.926,0.842723548412323
1775,86.975,0.830000400543213
1776,87.024,0.789791285991669
1777,87.073,0.786779761314392
1778,87.122,0.803089797496796
1779,87.171,1.03961718082428
1780,87.22,0.923243999481201
1781,87.269,0.870700836181641
1782,87.318,0.895632088184357
1783,87.367,0.956707060337067
1784,87.416,0.923581302165985
1785,87.465,0.786621451377869
1786,87.514,0.87768566608429
1787,87.563,0.815825581550598
1788,87.612,1.01742351055145
1789,87.661,0.92876011133194
1790,87.71,0.918249487876892
1791,87.759,0.829277813434601
1792,87.808,0.906593680381775
1793,87.857,0.936778008937836
1794,87.906,1.03768801689148
1795,87.955,0.951202750205994
1796,88.004,0.818517208099365
1797,88.053,0.847711980342865
1798,88.102,0.911999642848969
1799,88.151,0.830173254013062
1800,88.2,0.778538405895233
1801,88.249,0.829569280147552
1802,88.298,0.953759610652924
1803,88.347,0.893431723117828
1804,88.396,0.857195019721985
1805,88.445,0.766821324825287
1806,88.494,0.815135061740875
1807,88.543,0.744010746479034
1808,88.592,0.62978982925415
1809,88.641,0.77735960483551
1810,88.69,0.732280313968658
1811,88.739,0.74850070476532
1812,88.788,0.780867993831635
1813,88.837,0.745002329349518
1814,88.886,0.801136195659637
1815,88.935,0.88718181848526
1816,88.984,1.17427229881287
1817,89.033,1.00831985473633
1818,89.082,0.975756704807281
1819,89.131,0.967468738555908
1820,89.18,0.958088397979736
1821,89.229,0.905232310295105
1822,89.278,0.875746965408325
1823,89.327,0.817148864269257
1824,89.376,0.991965770721436
1825,89.425,0.795137882232666
1826,89.474,0.762785792350769
1827,89.523,0.761759281158447
1828,89.572,0.852086901664734
1829,89.621,0.889470219612122
1830,89.67,0.947455644607544
1831,89.719,0.934618353843689
1832,89.768,0.921823263168335
1833,89.817,0.990661799907684
1834,89.866,1.01525986194611
1835,89.915,1.07318830490112
1836,89.964,0.95367294549942
1837,90.013,1.09484887123108
1838,90.062,1.05281960964203
1839,90.111,1.02459871768951
1840,90.16,0.880675733089447
1841,90.209,0.943857312202454
1842,90.258,0.994377195835114
1843,90.307,0.937815546989441
1844,90.356,1.08301556110382
1845,90.405,0.954108774662018
1846,90.454,1.01647543907166
1847,90.503,0.997832000255585
1848,90.552,0.996663808822632
1849,90.601,0.889414429664612
1850,90.65,0.875147759914398
1851,90.699,0.756046175956726
1852,90.748,0.874967753887177
1853,90.797,0.841421961784363
1854,90.846,0.789518058300018
1855,90.895,0.731996119022369
1856,90.944,0.745744466781616
1857,90.993,0.793765068054199
1858,91.042,0.857074618339539
1859,91.091,0.917755126953125
1860,91.14,0.956739246845245
1861,91.189,0.994630515575409
1862,91.238,0.896748602390289
1863,91.287,0.872649073600769
1864,91.336,0.69400429725647
1865,91.385,0.675556898117065
1866,91.434,0.809410929679871
1867,91.483,0.762147068977356
1868,91.532,0.708137214183807
1869,91.581,0.731209397315979
1870,91.63,0.705877840518951
1871,91.679,0.742046475410461
1872,91.728,0.743347764015198
1873,91.777,0.755222499370575
1874,91.826,0.865547835826874
1875,91.875,0.805240869522095
1876,91.924,0.717364728450775
1877,91.973,0.866388738155365
1878,92.022,0.731609404087067
1879,92.071,0.785874545574188
1880,92.12,0.800280451774597
1881,92.169,0.707142114639282
1882,92.218,0.664706647396088
1883,92.267,0.612331092357635
1884,92.316,0.71817147731781
1885,92.365,0.708432137966156
1886,92.414,0.697561979293823
1887,92.463,0.855774521827698
1888,92.512,0.773944199085236
1889,92.561,0.789564430713654
1890,92.61,0.88863217830658
1891,92.659,0.832274973392487
1892,92.708,0.720758199691772
1893,92.757,0.742691278457642
1894,92.806,0.872097373008728
1895,92.855,0.866071403026581
1896,92.904,0.814076483249664
1897,92.953,0.86108660697937
1898,93.002,0.835449695587158
1899,93.051,0.838729560375214
1900,93.1,0.766676783561707
1901,93.149,0.860579311847687
1902,93.198,0.836242318153381
1903,93.247,0.810654938220978
1904,93.296,0.813199937343597
1905,93.345,0.723600804805756
1906,93.394,0.835276484489441
1907,93.443,0.818101525306702
1908,93.492,0.81864720582962
1909,93.541,0.715862214565277
1910,93.59,0.644176006317139
1911,93.639,0.668964385986328
1912,93.688,0.776177585124969
1913,93.737,0.674979090690613
1914,93.786,0.739511549472809
1915,93.835,0.642718911170959
1916,93.884,0.73746794462204
1917,93.933,0.818613708019257
1918,93.982,0.92586475610733
1919,94.031,0.817415475845337
1920,94.08,0.78695148229599
1921,94.129,0.850863635540009
1922,94.178,0.855575263500214
1923,94.227,0.82288521528244
1924,94.276,0.784716546535492
1925,94.325,0.789758443832397
1926,94.374,0.732423841953278
1927,94.423,0.837500333786011
1928,94.472,0.767787933349609
1929,94.521,0.684124529361725
